PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"25652490","Toward adaptive radiotherapy for head and neck patients: Uncertainties in dose warping due to the choice of deformable registration algorithm","Veiga C, Lourenço AM, Mouinuddin S, van Herk M, Modat M, Ourselin S, Royle G, McClelland JR.","Med Phys. 2015 Feb;42(2):760-9. doi: 10.1118/1.4905050.","Veiga C","Med Phys","2015","2015/02/06","","","10.1118/1.4905050"
"25652489","Effects of refractive index mismatch in optical CT imaging of polymer gel dosimeters","Manjappa R, Makki S S, Kumar R, Kanhirodan R.","Med Phys. 2015 Feb;42(2):750-9. doi: 10.1118/1.4905043.","Manjappa R","Med Phys","2015","2015/02/06","","","10.1118/1.4905043"
"25652488","High sensitivity phase retrieval method in grating-based x-ray phase contrast imaging","Wu Z, Gao K, Chen J, Wang D, Wang S, Chen H, Bao Y, Shao Q, Wang Z, Zhang K, Zhu P, Wu Z.","Med Phys. 2015 Feb;42(2):741-9. doi: 10.1118/1.4905490.","Wu Z","Med Phys","2015","2015/02/06","","","10.1118/1.4905490"
"25652487","Output calculation of electron therapy at extended SSD using an improved LBR method","Alkhatib HA, Gebreamlak WT, Tedeschi DJ, Mihailidis D, Wright BW, Neglia WJ, Sobash PT, Fontenot JD.","Med Phys. 2015 Feb;42(2):735-40. doi: 10.1118/1.4905375.","Alkhatib HA","Med Phys","2015","2015/02/06","","","10.1118/1.4905375"
"25652486","Feasibility of a unified approach to intensity-modulated radiation therapy and volume-modulated arc therapy optimization and delivery","Hoover DA, MacFarlane M, Wong E, Battista JJ, Chen JZ.","Med Phys. 2015 Feb;42(2):726-34. doi: 10.1118/1.4905373.","Hoover DA","Med Phys","2015","2015/02/06","","","10.1118/1.4905373"
"25652485","Monte Carlo simulations of patient dose perturbations in rotational-type radiotherapy due to a transverse magnetic field: a tomotherapy investigation","Yang YM, Geurts M, Smilowitz JB, Sterpin E, Bednarz BP.","Med Phys. 2015 Feb;42(2):715-25. doi: 10.1118/1.4905168.","Yang YM","Med Phys","2015","2015/02/06","PMC4297282","","10.1118/1.4905168"
"25652484","Improved image quality in pinhole SPECT by accurate modeling of the point spread function in low magnification systems","Pino F, Roé N, Aguiar P, Falcon C, Ros D, Pavía J.","Med Phys. 2015 Feb;42(2):703-14. doi: 10.1118/1.4905157.","Pino F","Med Phys","2015","2015/02/06","","","10.1118/1.4905157"
"25652483","Calculating tumor trajectory and dose-of-the-day using cone-beam CT projections","Jones BL, Westerly D, Miften M.","Med Phys. 2015 Feb;42(2):694-702. doi: 10.1118/1.4905107.","Jones BL","Med Phys","2015","2015/02/06","","","10.1118/1.4905107"
"25652482","Dosimetric evaluation of new approaches in GRID therapy using nonconventional radiation sources","Martínez-Rovira I, Fois G, Prezado Y.","Med Phys. 2015 Feb;42(2):685-93. doi: 10.1118/1.4905042.","Martínez-Rovira I","Med Phys","2015","2015/02/06","","","10.1118/1.4905042"
"25652481","A simulation technique for 3D MR-guided acoustic radiation force imaging","Payne A, de Bever J, Farrer A, Coats B, Parker DL, Christensen DA.","Med Phys. 2015 Feb;42(2):674-84. doi: 10.1118/1.4905040.","Payne A","Med Phys","2015","2015/02/06","PMC4297281","","10.1118/1.4905040"
"25652480","Calibrated breast density methods for full field digital mammography: a system for serial quality control and inter-system generalization","Lu B, Smallwood AM, Sellers TA, Drukteinis JS, Heine JJ, Fowler EE.","Med Phys. 2015 Feb;42(2):623-36. doi: 10.1118/1.4903299.","Lu B","Med Phys","2015","2015/02/06","PMC4304962","","10.1118/1.4903299"
"25652479","Evaluation of Matrix9 silicon photomultiplier array for small-animal PET","Du J, Schmall JP, Yang Y, Di K, Roncali E, Mitchell GS, Buckley S, Jackson C, Cherry SR.","Med Phys. 2015 Feb;42(2):585. doi: 10.1118/1.4905088.","Du J","Med Phys","2015","2015/02/06","PMC4297283","","10.1118/1.4905088"
"25652478","Characterization of a double-sided silicon strip detector autoradiography system","Örbom A, Ahlstedt J, Serén T, Auterinen I, Kotiluoto P, Hauge H, Östlund K, Olafsen T, Wu AM, Dahlbom M, Strand SE.","Med Phys. 2015 Feb;42(2):575-84. doi: 10.1118/1.4905049.","Örbom A","Med Phys","2015","2015/02/06","","","10.1118/1.4905049"
"25652477","Ionoacoustic characterization of the proton Bragg peak with submillimeter accuracy","Assmann W, Kellnberger S, Reinhardt S, Lehrack S, Edlich A, Thirolf PG, Moser M, Dollinger G, Omar M, Ntziachristos V, Parodi K.","Med Phys. 2015 Feb;42(2):567-74. doi: 10.1118/1.4905047.","Assmann W","Med Phys","2015","2015/02/06","","","10.1118/1.4905047"
"25652476","Ultralow dose computed tomography attenuation correction for pediatric PET CT using adaptive statistical iterative reconstruction","Brady SL, Shulkin BL.","Med Phys. 2015 Feb;42(2):558-66. doi: 10.1118/1.4905045.","Brady SL","Med Phys","2015","2015/02/06","","","10.1118/1.4905045"
"25652475","Solid-state dosimeters: a new approach for mammography measurements","Brateman LF, Heintz PH.","Med Phys. 2015 Feb;42(2):542-57. doi: 10.1118/1.4903263.","Brateman LF","Med Phys","2015","2015/02/06","","","10.1118/1.4903263"
"25652474","Four dimensional magnetic resonance imaging with retrospective k-space reordering: a feasibility study","Liu Y, Yin FF, Chen NK, Chu ML, Cai J.","Med Phys. 2015 Feb;42(2):534-41. doi: 10.1118/1.4905044.","Liu Y","Med Phys","2015","2015/02/06","PMC4288543","","10.1118/1.4905044"
"25652473","Point/Counterpoint. Noncoplanar beams improve dosimetry quality for extracranial intensity modulated radiotherapy and should be used more extensively","Sheng K, Shepard DM, Orton CG.","Med Phys. 2015 Feb;42(2):531-3. doi: 10.1118/1.4895981.","Sheng K","Med Phys","2015","2015/02/06","","","10.1118/1.4895981"
"28102608","Local patient dose diagnostic reference levels in pediatric interventional cardiology in Chile using age bands and patient weight values","Ubeda C, Miranda P, Vano E.","Med Phys. 2015 Feb;42(2):615-622. doi: 10.1118/1.4905116.","Ubeda C","Med Phys","2015","2017/01/20","","","10.1118/1.4905116"
"28102607","Improved adaptive reconstruction of multichannel MR images","Ma YJ, Liu W, Zhao X, Tang W, Zhang Z, Tang X, Fan Y, Li H, Gao JH.","Med Phys. 2015 Feb;42(2):637-644. doi: 10.1118/1.4905163.","Ma YJ","Med Phys","2015","2017/01/20","","","10.1118/1.4905163"
"28102606","The evaluation of a 2D diode array in ""magic phantom"" for use in high dose rate brachytherapy pretreatment quality assurance","Espinoza A, Petasecca M, Fuduli I, Howie A, Bucci J, Corde S, Jackson M, Lerch ML, Rosenfeld AB.","Med Phys. 2015 Feb;42(2):663-673. doi: 10.1118/1.4905233.","Espinoza A","Med Phys","2015","2017/01/20","","","10.1118/1.4905233"
"28102605","Application of the diagnostic radiological index of protection to protective garments","Pasciak AS, Jones AK, Wagner LK.","Med Phys. 2015 Feb;42(2):653-662. doi: 10.1118/1.4905165.","Pasciak AS","Med Phys","2015","2017/01/20","","","10.1118/1.4905165"
"28102604","Light output measurements and computational models of microcolumnar CsI scintillators for x-ray imaging","Nillius P, Klamra W, Sibczynski P, Sharma D, Danielsson M, Badano A.","Med Phys. 2015 Feb;42(2):600-605. doi: 10.1118/1.4905096.","Nillius P","Med Phys","2015","2017/01/20","","","10.1118/1.4905096"
"28102603","Dose reduction of scattered photons from concrete walls lined with lead: Implications for improvement in design of megavoltage radiation therapy facility mazes","Al-Affan IA, Hugtenburg RP, Bari DS, Al-Saleh WM, Piliero M, Evans S, Al-Hasan M, Al-Zughul B, Al-Kharouf S, Ghaith A.","Med Phys. 2015 Feb;42(2):606-614. doi: 10.1118/1.4905100.","Al-Affan IA","Med Phys","2015","2017/01/20","","","10.1118/1.4905100"
"25563290","Clinical apparatus for the reduction of dose area product for patients undergoing x-ray catheterization","Robert N, Watt KN, Rochette S, Desponds L, Vaillant R, Rowlands JA.","Med Phys. 2015 Jan;42(1):521-30. doi: 10.1118/1.4903898.","Robert N","Med Phys","2015","2015/01/08","PMC5148140","","10.1118/1.4903898"
"25563289","Performance characterization of high quantum efficiency metal package photomultiplier tubes for time-of-flight and high-resolution PET applications","Ko GB, Lee JS.","Med Phys. 2015 Jan;42(1):510-20. doi: 10.1118/1.4903897.","Ko GB","Med Phys","2015","2015/01/08","","","10.1118/1.4903897"
"25563288","Detective quantum efficiency of photon-counting x-ray detectors","Tanguay J, Yun S, Kim HK, Cunningham IA.","Med Phys. 2015 Jan;42(1):491-509. doi: 10.1118/1.4903503.","Tanguay J","Med Phys","2015","2015/01/08","","","10.1118/1.4903503"
"25563287","Latent uncertainties of the precalculated track Monte Carlo method","Renaud MA, Roberge D, Seuntjens J.","Med Phys. 2015 Jan;42(1):479-90. doi: 10.1118/1.4903502.","Renaud MA","Med Phys","2015","2015/01/08","","","10.1118/1.4903502"
"25563286","Robust primary modulation-based scatter estimation for cone-beam CT","Ritschl L, Fahrig R, Knaup M, Maier J, Kachelrieß M.","Med Phys. 2015 Jan;42(1):469-78. doi: 10.1118/1.4903261.","Ritschl L","Med Phys","2015","2015/01/08","PMC4443800","","10.1118/1.4903261"
"25563285","A mitral annulus tracking approach for navigation of off-pump beating heart mitral valve repair","Li FP, Rajchl M, Moore J, Peters TM.","Med Phys. 2015 Jan;42(1):456-68. doi: 10.1118/1.4904022.","Li FP","Med Phys","2015","2015/01/08","","","10.1118/1.4904022"
"25563284","Ultraviolet radiation therapy and UVR dose models","Grimes DR.","Med Phys. 2015 Jan;42(1):440-55. doi: 10.1118/1.4903963.","Grimes DR","Med Phys","2015","2015/01/08","","","10.1118/1.4903963"
"25563283","The targeting accuracy of a preclinical MRI-guided focused ultrasound system","Ellens NP, Kobelevskiy I, Chau A, Waspe AC, Staruch RM, Chopra R, Hynynen K.","Med Phys. 2015 Jan;42(1):430-9. doi: 10.1118/1.4903950.","Ellens NP","Med Phys","2015","2015/01/08","","","10.1118/1.4903950"
"25563282","Correcting lateral response artifacts from flatbed scanners for radiochromic film dosimetry","Lewis D, Chan MF.","Med Phys. 2015 Jan;42(1):416-29. doi: 10.1118/1.4903758.","Lewis D","Med Phys","2015","2015/01/08","PMC5148133","","10.1118/1.4903758"
"25563281","HDR 192Ir source speed measurements using a high speed video camera","Fonseca GP, Viana RS, Podesta M, Rubo RA, de Sales CP, Reniers B, Yoriyaz H, Verhaegen F.","Med Phys. 2015 Jan;42(1):412-5. doi: 10.1118/1.4903286.","Fonseca GP","Med Phys","2015","2015/01/08","","","10.1118/1.4903286"
"25563280","The alanine detector in BNCT dosimetry: dose response in thermal and epithermal neutron fields","Schmitz T, Bassler N, Blaickner M, Ziegner M, Hsiao MC, Liu YH, Koivunoro H, Auterinen I, Serén T, Kotiluoto P, Palmans H, Sharpe P, Langguth P, Hampel G.","Med Phys. 2015 Jan;42(1):400-11. doi: 10.1118/1.4901299.","Schmitz T","Med Phys","2015","2015/01/08","","","10.1118/1.4901299"
"25563279","Effect of deformable registration on the dose calculated in radiation therapy planning CT scans of lung cancer patients","Cunliffe AR, Contee C, Armato SG 3rd, White B, Justusson J, Malik R, Al-Hallaq HA.","Med Phys. 2015 Jan;42(1):391-9. doi: 10.1118/1.4903267.","Cunliffe AR","Med Phys","2015","2015/01/08","PMC4282677","","10.1118/1.4903267"
"25563278","Quality assurance for online adapted treatment plans: benchmarking and delivery monitoring simulation","Li T, Wu Q, Yang Y, Rodrigues A, Yin FF, Jackie Wu Q.","Med Phys. 2015 Jan;42(1):381-90. doi: 10.1118/1.4904021.","Li T","Med Phys","2015","2015/01/08","","","10.1118/1.4904021"
"25563277","Planar strain analysis of liver undergoing microwave thermal ablation using x-ray CT","Weiss N, Goldberg SN, Nissenbaum Y, Sosna J, Azhari H.","Med Phys. 2015 Jan;42(1):372-80. doi: 10.1118/1.4903896.","Weiss N","Med Phys","2015","2015/01/08","","","10.1118/1.4903896"
"25563276","Parallel transmit excitation at 1.5 T based on the minimization of a driving function for device heating","Gudino N, Sonmez M, Yao Z, Baig T, Nielles-Vallespin S, Faranesh AZ, Lederman RJ, Martens M, Balaban RS, Hansen MS, Griswold MA.","Med Phys. 2015 Jan;42(1):359-71. doi: 10.1118/1.4903894.","Gudino N","Med Phys","2015","2015/01/08","PMC4282679","","10.1118/1.4903894"
"25563275","The first clinical treatment with kilovoltage intrafraction monitoring (KIM): a real-time image guidance method","Keall PJ, Aun Ng J, O'Brien R, Colvill E, Huang CY, Rugaard Poulsen P, Fledelius W, Juneja P, Simpson E, Bell L, Alfieri F, Eade T, Kneebone A, Booth JT.","Med Phys. 2015 Jan;42(1):354-8. doi: 10.1118/1.4904023.","Keall PJ","Med Phys","2015","2015/01/08","","","10.1118/1.4904023"
"25563274","Novel tools for stepping source brachytherapy treatment planning: enhanced geometrical optimization and interactive inverse planning","Dinkla AM, van der Laarse R, Koedooder K, Petra Kok H, van Wieringen N, Pieters BR, Bel A.","Med Phys. 2015 Jan;42(1):348-53. doi: 10.1118/1.4904020.","Dinkla AM","Med Phys","2015","2015/01/08","","","10.1118/1.4904020"
"25563273","Position tracking of moving liver lesion based on real-time registration between 2D ultrasound and 3D preoperative images","Weon C, Hyun Nam W, Lee D, Lee JY, Ra JB.","Med Phys. 2015 Jan;42(1):335-47. doi: 10.1118/1.4903945.","Weon C","Med Phys","2015","2015/01/08","","","10.1118/1.4903945"
"25563272","Quantifying the impact of respiratory-gated 4D CT acquisition on thoracic image quality: a digital phantom study","Bernatowicz K, Keall P, Mishra P, Knopf A, Lomax A, Kipritidis J.","Med Phys. 2015 Jan;42(1):324-34. doi: 10.1118/1.4903936.","Bernatowicz K","Med Phys","2015","2015/01/08","","","10.1118/1.4903936"
"25563271","Assessment of the dose reduction potential of a model-based iterative reconstruction algorithm using a task-based performance metrology","Samei E, Richard S.","Med Phys. 2015 Jan;42(1):314-23. doi: 10.1118/1.4903899.","Samei E","Med Phys","2015","2015/01/08","","","10.1118/1.4903899"
"25563270","Thermal regulation of tightly packed solid-state photodetectors in a 1 mm(3) resolution clinical PET system","Freese DL, Vandenbroucke A, Innes D, Lau FW, Hsu DF, Reynolds PD, Levin CS.","Med Phys. 2015 Jan;42(1):305-13. doi: 10.1118/1.4903889.","Freese DL","Med Phys","2015","2015/01/08","PMC4277559","","10.1118/1.4903889"
"25563269","Characterization of the Exradin W1 scintillator for use in radiotherapy","Carrasco P, Jornet N, Jordi O, Lizondo M, Latorre-Musoll A, Eudaldo T, Ruiz A, Ribas M.","Med Phys. 2015 Jan;42(1):297-304. doi: 10.1118/1.4903757.","Carrasco P","Med Phys","2015","2015/01/08","","","10.1118/1.4903757"
"25563268","Multienergy CT acquisition and reconstruction with a stepped tube potential scan","Shen L, Xing Y.","Med Phys. 2015 Jan;42(1):282-96. doi: 10.1118/1.4903756.","Shen L","Med Phys","2015","2015/01/08","","","10.1118/1.4903756"
"25563267","Commissioning the neutron production of a Linac: development of a simple tool for second cancer risk estimation","Romero-Expósito M, Sánchez-Nieto B, Terrón JA, Lopes MC, Ferreira BC, Grishchuk D, Sandín C, Moral-Sánchez S, Melchor M, Domingo C, Gómez F, Sánchez-Doblado F.","Med Phys. 2015 Jan;42(1):276-81. doi: 10.1118/1.4903525.","Romero-Expósito M","Med Phys","2015","2015/01/08","","","10.1118/1.4903525"
"25563266","The CNAO dose delivery system for modulated scanning ion beam radiotherapy","Giordanengo S, Garella MA, Marchetto F, Bourhaleb F, Ciocca M, Mirandola A, Monaco V, Hosseini MA, Peroni C, Sacchi R, Cirio R, Donetti M.","Med Phys. 2015 Jan;42(1):263-75. doi: 10.1118/1.4903276.","Giordanengo S","Med Phys","2015","2015/01/08","","","10.1118/1.4903276"
"25563265","Markerless motion tracking of lung tumors using dual-energy fluoroscopy","Patel R, Panfil J, Campana M, Block AM, Harkenrider MM, Surucu M, Roeske JC.","Med Phys. 2015 Jan;42(1):254-62. doi: 10.1118/1.4903892.","Patel R","Med Phys","2015","2015/01/08","","","10.1118/1.4903892"
"25563264","A method of surface marker location optimization for tumor motion estimation in lung stereotactic body radiation therapy","Lu B, Chen Y, Park JC, Fan Q, Kahler D, Liu C.","Med Phys. 2015 Jan;42(1):244-53. doi: 10.1118/1.4903888.","Lu B","Med Phys","2015","2015/01/08","","","10.1118/1.4903888"
"25563263","A GPU based high-resolution multilevel biomechanical head and neck model for validating deformable image registration","Neylon J, Qi X, Sheng K, Staton R, Pukala J, Manon R, Low DA, Kupelian P, Santhanam A.","Med Phys. 2015 Jan;42(1):232-43. doi: 10.1118/1.4903504.","Neylon J","Med Phys","2015","2015/01/08","","","10.1118/1.4903504"
"25563262","A universal dose-response curve for radiochromic films","Martín-Viera Cueto JA, Parra Osorio V, Moreno Sáiz C, Navarro Guirado F, Casado Villalón FJ, Galán Montenegro P.","Med Phys. 2015 Jan;42(1):221-31. doi: 10.1118/1.4903301.","Martín-Viera Cueto JA","Med Phys","2015","2015/01/08","","","10.1118/1.4903301"
"25563261","Improving anatomical mapping of complexly deformed anatomy for external beam radiotherapy and brachytherapy dose accumulation in cervical cancer","Vásquez Osorio EM, Kolkman-Deurloo IK, Schuring-Pereira M, Zolnay A, Heijmen BJ, Hoogeman MS.","Med Phys. 2015 Jan;42(1):206-220. doi: 10.1118/1.4903300.","Vásquez Osorio EM","Med Phys","2015","2015/01/08","","","10.1118/1.4903300"
"25563260","Validation of a deformable image registration technique for cone beam CT-based dose verification","Moteabbed M, Sharp GC, Wang Y, Trofimov A, Efstathiou JA, Lu HM.","Med Phys. 2015 Jan;42(1):196-205. doi: 10.1118/1.4903292.","Moteabbed M","Med Phys","2015","2015/01/08","PMC4277556","","10.1118/1.4903292"
"25563259","Multiscale bilateral filtering for improving image quality in digital breast tomosynthesis","Lu Y, Chan HP, Wei J, Hadjiiski LM, Samala RK.","Med Phys. 2015 Jan;42(1):182-95. doi: 10.1118/1.4903283.","Lu Y","Med Phys","2015","2015/01/08","PMC4277560","","10.1118/1.4903283"
